"Vx","Vy","Yaw","YawRate","latitude","longitude","el","x_gps_cg","y_gps_cg"
0.18505945811060573,0.01183648792124422,1.5871085111933634,0.006790000000000001,42.297821483849276,-83.70226643384277,268.75714111328125,0.99,0
0.18505945811060573,0.01183648792124422,1.5871085111933634,0.006790000000000001,42.29782148525189,-83.70226638808451,268.7572326660156,0.99,0
0.20198760996386078,0.00736488285489556,1.5870375122770597,0.0020700000000000002,42.297821486371674,-83.70226634156191,268.7572937011719,0.99,0
0.20198760996386078,0.00736488285489556,1.5870375122770597,0.0020700000000000002,42.2978214892057,-83.70226629163709,268.75738525390625,0.99,0
0.20198760996386078,0.00736488285489556,1.5870375122770597,0.0020700000000000002,42.29782149089563,-83.70226623876638,268.7574768066406,0.99,0
0.22163199870378658,0.004633221793645591,1.5870015134831912,-0.00116,42.29782149209553,-83.70226618539378,268.7575378417969,0.99,0
0.22163199870378658,0.004633221793645591,1.5870015134831912,-0.00116,42.29782149513862,-83.70226612819667,268.7576599121094,0.99,0
0.24335986998732168,0.006984809834299205,1.5870165147809185,0.00116,42.297821496664376,-83.70226606795785,268.75775146484375,0.99,0
0.24335986998732168,0.006984809834299205,1.5870165147809185,0.00116,42.297821498477546,-83.70226600769881,268.7578430175781,0.99,0
0.25594987019123105,0.008346095897422724,1.586960515488404,0.00303,42.29782150187146,-83.7022659418357,268.7579650878906,0.99,0
0.25594987019123105,0.008346095897422724,1.586960515488404,0.00303,42.29782150313998,-83.7022658721159,268.7581481933594,0.99,0
0.30455710905970934,0.008931555757391744,1.5869685186093097,0.00254,42.297821504617666,-83.70226580216521,268.7583312988281,0.99,0
0.30455710905970934,0.008931555757391744,1.5869685186093097,0.00254,42.29782150825308,-83.70226572709689,268.75848388671875,0.99,0
0.33189720015834007,0.0016588142635356982,1.5869045204231644,-0.00502,42.297821510186004,-83.70226564763887,268.7586669921875,0.99,0
0.33189720015834007,0.0016588142635356982,1.5869045204231644,-0.00502,42.29782151197427,-83.70226556747582,268.75885009765625,0.99,0
0.36054575466571614,0.0029106983109620154,1.5869005223631243,-0.004090000000000001,42.29782151624942,-83.7022654823638,268.759033203125,0.99,0
0.36054575466571614,0.0029106983109620154,1.5869005223631243,-0.004090000000000001,42.29782151885699,-83.70226539390917,268.75927734375,0.99,0
0.37565221701325113,0.004716747329387549,1.5868755234017715,-0.00205,42.29782152173873,-83.70226530513136,268.75946044921875,0.99,0
0.37565221701325113,0.004716747329387549,1.5868755234017715,-0.00205,42.29782152642452,-83.70226520922432,268.7596740722656,0.99,0
0.37565221701325113,0.004716747329387549,1.5868755234017715,-0.00205,42.29782152949778,-83.7022651100956,268.75994873046875,0.99,0
0.39010752861672376,0.009414087961041533,1.586883524444053,0.0018800000000000002,42.297821532531074,-83.70226501044549,268.76025390625,0.99,0
0.39010752861672376,0.009414087961041533,1.586883524444053,0.0018800000000000002,42.29782153786125,-83.70226490315886,268.760498046875,0.99,0
0.42145719896503436,0.0034508281858143253,1.586807526732969,-0.0044800000000000005,42.297821541820475,-83.70226479151344,268.76080322265625,0.99,0
0.42145719896503436,0.0034508281858143253,1.586807526732969,-0.0044800000000000005,42.29782154592797,-83.70226467946132,268.7610778808594,0.99,0
0.4534212615815676,0.010450808565825219,1.5868285291614739,0.00202,42.29782155154385,-83.70226456036363,268.7613830566406,0.99,0
0.4534212615815676,0.010450808565825219,1.5868285291614739,0.00202,42.297821556027166,-83.7022644366921,268.7616882324219,0.99,0
0.5354651301096408,0.0050807931374519735,1.5866875360882082,-0.0024500000000000004,42.297821559919164,-83.70226431301386,268.7620849609375,0.99,0
0.5354651301096408,0.0050807931374519735,1.5866875360882082,-0.0024500000000000004,42.297821566076436,-83.7022641819555,268.76239013671875,0.99,0
0.5686040867777892,0.007286365483002454,1.5867295392148089,-0.00022,42.297821570437186,-83.70226404660417,268.7627868652344,0.99,0
0.5686040867777892,0.007286365483002454,1.5867295392148089,-0.00022,42.29782157488993,-83.70226391055384,268.76318359375,0.99,0
0.6026414133124904,0.004069828961191764,1.5866905424940199,-0.0034700000000000004,42.29782158121937,-83.70226376720387,268.7635498046875,0.99,0
0.6026414133124904,0.004069828961191764,1.5866905424940199,-0.0034700000000000004,42.29782158621091,-83.70226361918468,268.763916015625,0.99,0
0.6026414133124904,0.004069828961191764,1.5866905424940199,-0.0034700000000000004,42.297821591228164,-83.70226347068203,268.7642822265625,0.99,0
0.6361938657666439,0.005215499641672252,1.5866875459750525,-0.0026200000000000004,42.2978215982618,-83.70226331505846,268.7646789550781,0.99,0
0.6361938657666439,0.005215499641672252,1.5866875459750525,-0.0026200000000000004,42.29782160382153,-83.70226315462233,268.76507568359375,0.99,0
0.670345772970663,0.005569001775787999,1.5867015496842787,-0.00253,42.297821609341995,-83.70226299328682,268.7654724121094,0.99,0
0.670345772970663,0.005569001775787999,1.5867015496842787,-0.00253,42.29782161666745,-83.70226282511896,268.7658996582031,0.99,0
0.7056769864082009,0.007855615675306614,1.5866805535514503,-5e-05,42.297821622388966,-83.70226265271248,268.7663269042969,0.99,0
0.7056769864082009,0.007855615675306614,1.5866805535514503,-5e-05,42.2978216282342,-83.70226247970757,268.76678466796875,0.99,0
0.7585256841936323,0.0035915299478817787,1.5865605597307104,-0.00423,42.29782163611955,-83.70226229866905,268.7672424316406,0.99,0
0.7585256841936323,0.0035915299478817787,1.5865605597307104,-0.00423,42.297821642905916,-83.70226211231781,268.7677307128906,0.99,0
